nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04896788,"ClinicalTrials.gov processed this data on May 24, 2021",2021-05-18,NA,NA,2021-05-21,2021-05-19,2021-05-21,Actual,NA,NA,NA,NA,NA,NA,2021-05-21,2021-05-24,Estimate,"May 19, 2021",Actual,2021-05-19,May 2021,2021-05-31,"May 1, 2024",Anticipated,2024-05-01,"November 1, 2023",Anticipated,2023-11-01,NA,Interventional,COVIDIM,,Monitoring of the Post-vaccination Immune Response to COVID-19 Among Hospital Staff,Monitoring of the Post-vaccination Immune Response to COVID-19 Among Hospital Staff,Recruiting,NA,N/A,300,Anticipated,"University Hospital, Clermont-Ferrand",,1,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-25T09:49:59Z,2021-05-25T09:49:59Z,51
NCT04813562,"ClinicalTrials.gov processed this data on May 25, 2021",2021-03-19,NA,NA,2021-05-22,2021-03-23,2021-03-24,Actual,NA,NA,NA,NA,NA,NA,2021-05-22,2021-05-25,Estimate,"March 23, 2021",Actual,2021-03-23,May 2021,2021-05-31,"June 30, 2022",Anticipated,2022-06-30,"July 30, 2021",Anticipated,2021-07-30,NA,Interventional,NA,,Immunogenicity and Safety of Recombinant COVID-19 Vaccine (CHO Cells),"A Single-center, Randomized, Double Blinded, Placebo Controlled, Phase 2 Clinical Trial of Recombinant COVID-19 Vaccine (CHO Cells), in the Subjects From Healthy Aged 18 Years and Above",Recruiting,NA,Phase 2,480,Anticipated,Jiangsu Province Centers for Disease Control and Prevention,,8,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-26T10:53:57Z,2021-05-26T10:53:57Z,50
NCT04636333,"ClinicalTrials.gov processed this data on May 25, 2021",2020-11-17,NA,NA,2021-05-22,2020-11-17,2020-11-19,Actual,NA,NA,NA,NA,NA,NA,2021-05-22,2021-05-25,Estimate,"October 30, 2020",Actual,2020-10-30,May 2021,2021-05-31,"January 7, 2022",Anticipated,2022-01-07,"December 7, 2021",Anticipated,2021-12-07,NA,Interventional,NA,,Phase I Trial of a Recombinant COVID-19 Vaccine (CHO Cell),Safety and Immunogenicity of a Recombinant COVID-19 Vaccine (CHO Cell) in Healthy Population Aged 18 Years and Older: A Phase I Study,Recruiting,NA,Phase 1,216,Anticipated,Jiangsu Province Centers for Disease Control and Prevention,,12,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-26T10:57:06Z,2021-05-26T10:57:06Z,50
NCT04604743,"ClinicalTrials.gov processed this data on May 25, 2021",2020-10-25,NA,NA,2021-05-21,2020-10-26,2020-10-27,Actual,NA,NA,NA,NA,NA,NA,2021-05-21,2021-05-25,Estimate,"April 20, 2021",Actual,2021-04-20,May 2021,2021-05-31,"June 30, 2023",Anticipated,2023-06-30,"June 30, 2023",Anticipated,2023-06-30,NA,Interventional,NA,,Clinic-based HPV and COVID-19 Vaccine Promoting Intervention for AfAm Adolescents in Alabama,Exploratory Sequential Mixed Methods Cluster Randomized Controlled Implementation Science Trial to Develop a Clinic-based HPV and COVID-19 Vaccine Promoting Intervention for African American Older Adolescents in Rural Alabama,Recruiting,NA,N/A,4,Anticipated,University of Alabama at Birmingham,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Data sharing with occur in compliance with Merck's data sharing policy.,2021-05-26T10:57:33Z,2021-05-26T10:57:33Z,51
NCT04765839,"ClinicalTrials.gov processed this data on May 26, 2021",2021-02-02,NA,NA,2021-05-24,2021-02-19,2021-02-23,Actual,NA,NA,NA,NA,NA,NA,2021-05-24,2021-05-26,Estimate,"February 12, 2021",Actual,2021-02-12,May 2021,2021-05-31,"April 3, 2021",Actual,2021-04-03,"April 3, 2021",Actual,2021-04-03,NA,Interventional,CERC,,Community-Engaged Bidirectional Pandemic Crisis and Emergency Risk Communication With COVID-19 Vaccine Messages to Minority Populations,Community-Engaged Bidirectional Pandemic Crisis and Emergency Risk Communication With Minority Populations,Completed,NA,N/A,74,Actual,Mayo Clinic,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-27T09:09:03Z,2021-05-27T09:09:03Z,48
NCT04871737,"ClinicalTrials.gov processed this data on May 27, 2021",2021-04-21,NA,NA,2021-05-26,2021-04-30,2021-05-04,Actual,NA,NA,NA,NA,NA,NA,2021-05-26,2021-05-27,Estimate,"May 20, 2021",Actual,2021-05-20,May 2021,2021-05-31,June 2022,Anticipated,2022-06-30,August 2021,Anticipated,2021-08-31,NA,Interventional,NA,,Study of a Live rNDV Based Vaccine Against COVID-19,"Dose-escalation, Open-label, Non-randomized Phase I Study to Evaluate the Safety and Immunogenicity of Three Concentrations of a rNDV Vaccine Against SARS-CoV-2 Administered by the Intranasal and Intramuscular Route to Healthy Volunteers",Recruiting,NA,Phase 1,90,Anticipated,"Laboratorio Avi-Mex, S.A. de C.V.",,9,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-28T09:34:21Z,2021-05-28T09:34:21Z,46
NCT04591717,"ClinicalTrials.gov processed this data on May 27, 2021",2020-10-13,NA,NA,2021-05-26,2020-10-15,2020-10-19,Actual,NA,NA,NA,NA,NA,NA,2021-05-26,2021-05-27,Estimate,"October 19, 2020",Actual,2020-10-19,October 2020,2020-10-31,"November 19, 2021",Anticipated,2021-11-19,"November 19, 2021",Anticipated,2021-11-19,NA,Interventional,NA,,COVID-19 Vaccination Using a 2nd Generation (E1/E2B/E3-Deleted) Adenoviral-COVID-19 in Normal Healthy Volunteers,"Phase 1b Open-Label Study of the Safety, Reactogenicity, and Immunogenicity of Prophylactic Vaccination With 2nd Generation (E1/E2B/E3-Deleted) Adenoviral-COVID-19 in Normal Healthy Volunteers",Recruiting,NA,Phase 1,60,Anticipated,"ImmunityBio, Inc.",,6,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-28T09:41:07Z,2021-05-28T09:41:07Z,46
NCT04816669,"ClinicalTrials.gov processed this data on May 19, 2021",2021-03-24,NA,NA,2021-05-18,2021-03-24,2021-03-25,Actual,NA,NA,NA,NA,NA,NA,2021-05-18,2021-05-19,Estimate,"April 1, 2021",Actual,2021-04-01,May 2021,2021-05-31,"July 6, 2021",Anticipated,2021-07-06,"July 6, 2021",Anticipated,2021-07-06,NA,Interventional,NA,,"Study to Evaluate the Safety, Tolerability, and Immunogenicity of Multiple Formulations of BNT162b2 Against COVID-19 in Healthy Adults","A PHASE 3, RANDOMIZED, OBSERVER-BLIND STUDY TO EVALUATE THE SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF MULTIPLE FORMULATIONS OF THE VACCINE CANDIDATE BNT162B2 AGAINST COVID 19 IN HEALTHY ADULTS 18 THROUGH 55 YEARS OF AGE","Active, not recruiting",NA,Phase 3,610,Actual,BioNTech SE,,4,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,Yes,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2021-05-20T08:09:55Z,2021-05-20T08:09:55Z,54
NCT04652102,"ClinicalTrials.gov processed this data on May 19, 2021",2020-12-01,NA,NA,2021-05-17,2020-12-01,2020-12-03,Actual,NA,NA,NA,NA,NA,NA,2021-05-17,2021-05-19,Estimate,"December 14, 2020",Actual,2020-12-14,October 2020,2020-10-31,"May 15, 2022",Anticipated,2022-05-15,"April 16, 2021",Actual,2021-04-16,NA,Interventional,NA,,A Study to Determine the Safety and Efficacy of SARS-CoV-2 mRNA Vaccine CVnCoV in Adults for COVID-19,"COVID-19: A Phase 2b/3, Randomized, Observer-Blinded, Placebo-Controlled, Multicenter Clinical Study Evaluating the Efficacy and Safety of Investigational SARS-CoV-2 mRNA Vaccine CVnCoV in Adults 18 Years of Age and Older","Active, not recruiting",NA,Phase 2/Phase 3,36500,Anticipated,CureVac AG,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-20T08:13:18Z,2021-05-20T08:13:18Z,55
NCT04762680,"ClinicalTrials.gov processed this data on May 20, 2021",2021-02-18,NA,NA,2021-05-19,2021-02-18,2021-02-21,Actual,NA,NA,NA,NA,NA,NA,2021-05-19,2021-05-20,Estimate,"February 24, 2021",Actual,2021-02-24,May 2021,2021-05-31,December 2022,Anticipated,2022-12-31,December 2022,Anticipated,2022-12-31,NA,Interventional,VAT00002,,Study of Recombinant Protein Vaccine With Adjuvant Against COVID-19 in Adults 18 Years of Age and Older,Immunogenicity and Safety of SARS-CoV-2 Recombinant Protein Vaccine With AS03 Adjuvant in Adults 18 Years of Age and Older,"Active, not recruiting",NA,Phase 2,722,Actual,Sanofi,,3,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,"Qualified researchers may request access to patient level data and related study documents including the clinical study report, study protocol with any amendments, blank case report form, statistical analysis plan, and dataset specifications. Patient level data will be anonymized and study documents will be redacted to protect the privacy of trial participants. Further details on Sanofi's data sharing criteria, eligible studies, and process for requesting access can be found at: https://www.clinicalstudydatarequest.com/",2021-05-21T09:34:54Z,2021-05-21T09:34:54Z,53
NCT04636697,"ClinicalTrials.gov processed this data on May 24, 2021",2020-11-12,NA,NA,2021-05-21,2020-11-18,2020-11-19,Actual,NA,NA,NA,NA,NA,NA,2021-05-21,2021-05-24,Estimate,"November 19, 2020",Actual,2020-11-19,May 2021,2021-05-31,"April 30, 2022",Anticipated,2022-04-30,"December 31, 2021",Anticipated,2021-12-31,NA,Interventional,NA,,Study of a Recombinant Coronavirus-Like Particle COVID-19 Vaccine in Adults,"Randomized, Observer-Blind, Placebo-Controlled, Phase 2/3 Study to Assess the Safety, Efficacy, and Immunogenicity of a Recombinant Coronavirus-Like Particle COVID-19 Vaccine in Adults 18 Years of Age or Older",Recruiting,NA,Phase 2/Phase 3,30918,Anticipated,Medicago,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-05-25T09:55:23Z,2021-05-25T09:55:23Z,51
NCT04775069,"ClinicalTrials.gov processed this data on May 25, 2021",2021-02-24,NA,NA,2021-05-21,2021-02-26,2021-03-01,Actual,NA,NA,NA,NA,NA,NA,2021-05-21,2021-05-25,Estimate,"May 21, 2021",Actual,2021-05-21,May 2021,2021-05-31,"March 31, 2022",Anticipated,2022-03-31,"December 31, 2021",Anticipated,2021-12-31,NA,Interventional,NA,,Antibody Response to COVID-19 Vaccines in Liver Disease Patients,"A Prospective Study Comparing the Antibody Response of Subjects With Chronic Liver Disease to mRNA, Inactivated Virus and Adenovirus Vector COVID-19 Vaccines",Recruiting,NA,Phase 4,900,Anticipated,Humanity & Health Medical Group Limited,,3,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-05-26T10:54:37Z,2021-05-26T10:54:37Z,51
NCT04894227,"ClinicalTrials.gov processed this data on June 02, 2021",2021-05-10,NA,NA,2021-05-27,2021-05-19,2021-05-20,Actual,NA,NA,NA,NA,NA,NA,2021-05-27,2021-06-01,Actual,"May 11, 2021",Actual,2021-05-11,May 2021,2021-05-31,"November 30, 2021",Anticipated,2021-11-30,"July 30, 2021",Anticipated,2021-07-30,NA,Interventional,NA,,Lot-to-lot Consistency of an Inactivated SARS-CoV-2 Vaccine for Prevention of COVID-19 in Healthy Adults,"A Double-blind, Randomized Clinical Trial to Evaluate the Lot-to-lot Consistency, Immunogenicity and Safety of an Inactivated SARS-CoV-2 Vaccine (CoronaVacï¼‰ in Health Adults Aged 26-45 Years","Active, not recruiting",NA,Phase 4,1080,Anticipated,"Sinovac Biotech Co., Ltd",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-03T08:01:43Z,2021-06-03T08:01:43Z,45
NCT04816643,"ClinicalTrials.gov processed this data on June 02, 2021",2021-03-19,NA,NA,2021-05-28,2021-03-24,2021-03-25,Actual,NA,NA,NA,NA,NA,NA,2021-05-28,2021-06-01,Actual,"March 24, 2021",Actual,2021-03-24,May 2021,2021-05-31,"September 1, 2023",Anticipated,2023-09-01,"March 4, 2022",Anticipated,2022-03-04,NA,Interventional,NA,,"Study to Evaluate the Safety, Tolerability, and Immunogenicity of an RNA Vaccine Candidate Against COVID-19 in Healthy Children <12 Years of Age","A PHASE 1, OPEN-LABEL DOSE-FINDING STUDY TO EVALUATE SAFETY, TOLERABILITY, AND IMMUNOGENICITY AND PHASE 2/3 PLACEBO-CONTROLLED, OBSERVER-BLINDED SAFETY, TOLERABILITY, AND IMMUNOGENICITY STUDY OF A SARS-COV-2 RNA VACCINE CANDIDATE AGAINST COVID-19 IN HEALTHY CHILDREN <12 YEARS OF AGE",Recruiting,NA,Phase 1/Phase 2,4644,Anticipated,BioNTech SE,,9,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2021-06-03T08:05:40Z,2021-06-03T08:05:40Z,44
NCT04792567,"ClinicalTrials.gov processed this data on June 02, 2021",2021-03-08,NA,NA,2021-05-28,2021-03-08,2021-03-11,Actual,NA,NA,NA,NA,NA,NA,2021-05-28,2021-06-01,Actual,"April 19, 2021",Actual,2021-04-19,May 2021,2021-05-31,"April 2, 2022",Anticipated,2022-04-02,"January 17, 2022",Anticipated,2022-01-17,NA,Interventional,AMA-VACC,,Exploring the Immune Response to SARS-CoV-2 modRNA Vaccines in Patients With Secondary Progressive Multiple Sclerosis (AMA-VACC),An Open-label Multicenter Study to Assess Response to SARS-CoV-2 modRNA Vaccines in Participants With Secondary Progressive Multiple Sclerosis Treated With Mayzent (Siponimod),Recruiting,NA,Phase 4,60,Anticipated,Novartis,,3,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,"Novartis is committed to sharing with qualified external researchers, access to patient-level data and supporting clinical documents from eligible studies. These requests are reviewed and approved by an independent review panel on the basis of scientific merit. All data provided is anonymized to respect the privacy of patients who have participated in the trial in line with applicable laws and regulations.
This trial data availability is according to the criteria and process described on https://www.clinicalstudydatarequest.com/.",2021-06-03T08:06:55Z,2021-06-03T08:06:55Z,44
NCT04640233,"ClinicalTrials.gov processed this data on June 02, 2021",2020-11-17,NA,NA,2021-05-31,2020-11-20,2020-11-23,Actual,NA,NA,NA,NA,NA,NA,2021-05-31,2021-06-02,Estimate,"November 30, 2020",Actual,2020-11-30,May 2021,2021-05-31,September 2021,Anticipated,2021-09-30,August 2021,Anticipated,2021-08-31,NA,Interventional,NA,,Clinical Trial to Assess Safety and Immunogenicity of Gam-COVID-Vac Combined Vector Vaccine for Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-Ð¡ov-2) Infection,"Randomized, Double-Blind, Placebo-Controlled, Parallel-Group, Phase II/III Adaptive Clinical Trial to Assess the Safety and Immunogenicity of Gam-COVID-Vac Combined Vector Vaccine for SARS-Ð¡ov-2 Infection in Indian Healthy Subjects","Active, not recruiting",NA,Phase 2/Phase 3,1600,Actual,Dr. Reddy's Laboratories Limited,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-06-03T08:13:10Z,2021-06-03T08:13:10Z,41
NCT04368728,"ClinicalTrials.gov processed this data on June 02, 2021",2020-04-27,NA,NA,2021-05-28,2020-04-29,2020-04-30,Actual,NA,NA,NA,NA,NA,NA,2021-05-28,2021-06-01,Actual,"April 29, 2020",Actual,2020-04-29,May 2021,2021-05-31,"May 2, 2023",Anticipated,2023-05-02,"November 2, 2021",Anticipated,2021-11-02,NA,Interventional,NA,,"Study to Describe the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals","A PHASE 1/2/3, PLACEBO-CONTROLLED, RANDOMIZED, OBSERVER-BLIND, DOSE-FINDING STUDY TO EVALUATE THE SAFETY, TOLERABILITY, IMMUNOGENICITY, AND EFFICACY OF SARS-COV-2 RNA VACCINE CANDIDATES AGAINST COVID-19 IN HEALTHY INDIVIDUALS",Recruiting,NA,Phase 2/Phase 3,43998,Anticipated,BioNTech SE,,20,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests,Yes,"Pfizer will provide access to individual de-identified participant data and related study documents (e.g. protocol, Statistical Analysis Plan (SAP), Clinical Study Report (CSR)) upon request from qualified researchers, and subject to certain criteria, conditions, and exceptions. Further details on Pfizer's data sharing criteria and process for requesting access can be found at: https://www.pfizer.com/science/clinical_trials/trial_data_and_results/data_requests.",2021-06-03T08:22:31Z,2021-06-03T08:22:31Z,44
NCT04336410,"ClinicalTrials.gov processed this data on June 02, 2021",2020-04-03,NA,NA,2021-05-27,2020-04-03,2020-04-07,Actual,NA,NA,NA,NA,NA,NA,2021-05-27,2021-06-01,Actual,"April 3, 2020",Actual,2020-04-03,May 2021,2021-05-31,January 2022,Anticipated,2022-01-31,January 2022,Anticipated,2022-01-31,NA,Interventional,NA,,"Safety, Tolerability and Immunogenicity of INO-4800 for COVID-19 in Healthy Volunteers","Phase 1 Open-label Study to Evaluate the Safety, Tolerability and Immunogenicity of INO-4800, a Prophylactic Vaccine Against SARS-CoV-2, Administered Intradermally Followed by Electroporation in Healthy Volunteers","Active, not recruiting",NA,Phase 1,120,Actual,Inovio Pharmaceuticals,,3,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,,Anonymous IPD may be shared following or during the publication of summary data. Archival data may be accessed for up to 10 years following the end of the study.,Those who request the anonymous IPD must provide a plan of study explaining how the data will be used. Requests may be sent to the Central Contact Person. Requests will be reviewed based on the potential for the planned use of the IPD for advancing scientific knowledge and theory.,NA,Yes,Data dictionaries and all collected IPD will be stripped of identifiers and may be made available upon request.,2021-06-03T08:23:12Z,2021-06-03T08:23:12Z,45
NCT04884685,"ClinicalTrials.gov processed this data on June 04, 2021",2021-05-07,NA,NA,2021-06-03,2021-05-07,2021-05-13,Actual,NA,NA,NA,NA,NA,NA,2021-06-03,2021-06-04,Estimate,"May 3, 2021",Actual,2021-05-03,May 2021,2021-05-31,"January 3, 2022",Anticipated,2022-01-03,"July 15, 2021",Anticipated,2021-07-15,NA,Interventional,NA,,Safety of an Inactivated SARS-CoV-2 Vaccine (CoronaVac) in Children and Adolescents,"A Randomized, Double-Blinded, Placebo-Controlled, Phase â…¡b Clinical Trial, to Evaluate the Safety of the Inactivated SARS-CoV-2 Vaccine (Vero Cell) in Healthy Population Aged From 3 to 17 Years.","Active, not recruiting",NA,Phase 2,500,Anticipated,"Sinovac Biotech Co., Ltd",,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-07T06:59:10Z,2021-06-07T06:59:10Z,38
NCT04916886,"ClinicalTrials.gov processed this data on June 08, 2021",2021-05-30,NA,NA,2021-06-04,2021-06-04,2021-06-08,Estimate,NA,NA,NA,NA,NA,NA,2021-06-04,2021-06-08,Estimate,"June 3, 2021",Actual,2021-06-03,June 2021,2021-06-30,August 2022,Anticipated,2022-08-31,May 2022,Anticipated,2022-05-31,NA,Interventional,NA,,A Clinical Trial of Immunobridging and Lot-to-lot Consistency of COVID-19 Vaccine (Ad5-nCoV) in Different Age Groups.,To Evaluate the Immunogenicity Bridging Between Different Manufacture Scales and Between Different Lots of Novel Coronavirus Vaccine (Adenovirus Type 5 Vector) (Ad5-nCoV) in Population 6-59 Years of Age.,Recruiting,NA,N/A,2016,Anticipated,CanSino Biologics Inc.,,9,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-09T08:21:32Z,2021-06-09T08:21:32Z,37
NCT04885907,"ClinicalTrials.gov processed this data on June 08, 2021",2021-05-09,NA,NA,2021-06-03,2021-05-09,2021-05-13,Actual,NA,NA,NA,NA,NA,NA,2021-06-03,2021-06-07,Actual,"May 25, 2021",Actual,2021-05-25,June 2021,2021-06-30,"August 30, 2021",Anticipated,2021-08-30,"July 30, 2021",Anticipated,2021-07-30,NA,Interventional,NA,,Third Dose of Moderna COVID-19 Vaccine in Transplant Recipients,"A Randomised, Blinded, Controlled Trial of a Third Dose of Moderna COVID-19 Vaccine Versus Placebo in Solid Organ Transplant Recipients","Active, not recruiting",NA,Phase 4,120,Actual,"University Health Network, Toronto",,2,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,TRUE,NA,,NA,NA,NA,No,NA,2021-06-09T08:26:10Z,2021-06-09T08:26:10Z,38
NCT04864561,"ClinicalTrials.gov processed this data on June 08, 2021",2021-04-23,NA,NA,2021-06-07,2021-04-24,2021-04-29,Actual,NA,NA,NA,NA,NA,NA,2021-06-07,2021-06-08,Estimate,"April 26, 2021",Actual,2021-04-26,June 2021,2021-06-30,"June 30, 2022",Anticipated,2022-06-30,"July 15, 2021",Anticipated,2021-07-15,NA,Interventional,COV-COMPARE,,"Study To Compare The Immunogenicity Against COVID-19, Of VLA2001 Vaccine To AZD1222 Vaccine","A Randomized, Observer-Blind, Controlled, Superiority Study To Compare The Immunogenicity Against COVID-19, Of VLA2001 Vaccine To AZD1222 Vaccine, In Adults","Active, not recruiting",NA,Phase 3,4019,Actual,Valneva Austria GmbH,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-06-09T08:27:16Z,2021-06-09T08:27:16Z,34
NCT04773067,"ClinicalTrials.gov processed this data on June 08, 2021",2021-02-23,NA,NA,2021-06-04,2021-02-24,2021-02-26,Actual,NA,NA,NA,NA,NA,NA,2021-06-04,2021-06-07,Actual,"January 30, 2021",Actual,2021-01-30,June 2021,2021-06-30,"June 30, 2022",Anticipated,2022-06-30,"June 30, 2021",Anticipated,2021-06-30,NA,Interventional,NA,,"A Study to Evaluate UB-612 COVID-19 Vaccine in Adolescent, Younger and Elderly Adult Volunteers","A Phase II, Placebo-controlled, Randomized, Observer-blind Study to Evaluate the Immunogenicity, Safety, and Tolerability of UB-612 Vaccine Against COVID-19 in Adolescent, Younger and Elderly Adult Volunteers",Recruiting,NA,Phase 2,3850,Anticipated,"United Biomedical Inc., Asia",,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-06-09T08:30:49Z,2021-06-09T08:30:49Z,37
